school_id,name,address,school_type,region,total_students,total_posts,edu_office_code,edu_office_name,admin_standard_code,jurisdiction_org_name,road_address,road_address_detail,phone,homepage_url,coed_type,hs_general_type,anniversary_date,modified_date,school_level,founded_date,foundation_type,main_branch,operation_status,address_lot,latitude,longitude
B000009898,금천중학교,충청북도 청주시 상당구 호미로 278,중학교,충청북도,0,0,M10,충청북도교육청,8011011,충청북도청주교육지원청,충청북도 청주시 상당구 호미로 278,(금천동),043-287-0642,http://www.geumcheon.ms.kr/,남여공학,해당없음,20050427,20230615,중학교,20050301,공립,본교,운영,충청북도 청주시 상당구 금천동 326,36.6317748,127.5113213
A_8000197,꽃동네학교,충청북도 음성군 맹동면 원중로1119번길 42,특수학교,충청북도,0,0,M10,충청북도교육청,8000197,충청북도교육청,충청북도 음성군 맹동면 원중로1119번길 42,/ 꽃동네학교 (맹동면/꽃동네학교),043-882-7700,https://school.cbe.go.kr/kkot-s,남여공학,일반계,20010315,20230615,특수학교,20001120,사립,,,,36.8910333,127.5663944
B000009902,남성중학교,충청북도 청주시 서원구 청남로 1984,중학교,충청북도,0,0,M10,충청북도교육청,8011012,충청북도청주교육지원청,충청북도 청주시 서원구 청남로 1984,(분평동),043-292-0342,http://school.cbe.go.kr/cjnamseong-m/M01,남여공학,일반계,19930527,20230615,중학교,19930527,공립,본교,운영,충청북도 청주시 서원구 분평동 219-15,36.60926984,127.4847039
B000009953,내수중학교,충청북도 청주시 청원구 내수읍 마산3길 38,중학교,충청북도,0,0,M10,충청북도교육청,8011323,충청북도청주교육지원청,충청북도 청주시 청원구 내수읍 마산3길 38,(내수읍/내수중학교),043-214-0711,http://school.cbe.go.kr/naesu-m,남여공학,일반계,19530505,20230615,중학교,19530505,공립,본교,운영,충청북도 청주시 청원구 내수읍 마산리 1,36.72399884,127.5377031
B000009942,내토중학교,충청북도 제천시 장락로 18,중학교,충청북도,0,0,M10,충청북도교육청,8031005,충청북도제천교육지원청,충청북도 제천시 장락로 18,(장락동/ 내토중학교),043-652-6982,http://school.cbe.go.kr/naeto-m/,남여공학,일반계,20030301,20230615,중학교,20030301,공립,본교,운영,충청북도 제천시 장락동 687-1,37.14473386,128.2222801
B000009935,노은중학교,충북 충주시 노은면 감노로 1387,중학교,충청북도,0,0,M10,충청북도교육청,8021007,충청북도충주교육지원청,충북 충주시 노은면 감노로 1387,(노은면/노은중학교),043-853-5935,http://school.cbe.go.kr/noun-m,남여공학,일반계,19691014,20230615,중학교,19691014,공립,본교,운영,충청북도 충주시 노은면 문성리 368,37.04837368,127.7529067
A_8011343,다다예술학교,충청북도 청주시 상당구 낭성면 단재로 1794,각종학교(중),충청북도,0,0,M10,충청북도교육청,8011343,충청북도청주교육지원청,충청북도 청주시 상당구 낭성면 단재로 1794,(낭성면),043-288-5160,http://www.ddart.org,남여공학,,20170301,20230615,각종학교(중),20170301,사립,,,,36.5909799,127.6110648
A_8000552,다다예술학교(고),충청북도 청주시 상당구 낭성면 단재로 1794,각종학교(고),충청북도,0,0,M10,충청북도교육청,8000552,충청북도교육청,충청북도 청주시 상당구 낭성면 단재로 1794,다다예술학교,432885160,http://www.ddart.org,남여공학,해당없음,20170301,20260104,각종학교(고),20260301,사립,,,,36.5909287,127.6110314
B000010013,단성중학교,충청북도 단양군 단성면 월악로 4633,중학교,충청북도,0,0,M10,충청북도교육청,8111006,충청북도단양교육지원청,충청북도 단양군 단성면 월악로 4633,/ 단성중학교 ,043-422-0792,http://dansung.ms.kr/,남여공학,일반계,19690315,20230615,중학교,19690315,공립,본교,운영,충청북도 단양군 단성면 상방리 79-1,36.93515176,128.3225622
B000012889,단양고등학교,충청북도 단양군 단양읍 수변로 2,고등학교,충청북도,0,0,M10,충청북도교육청,8000040,충청북도교육청,충청북도 단양군 단양읍 수변로 2,(단양읍/ 단양고등학교),043-422-3522,http://school.cbe.go.kr/danyang-h/M01,남여공학,일반계,19690315,20230615,고등학교,19681120,공립,본교,운영,충청북도 단양군 단양읍 도전리 324,36.97605452,128.3665156
B000027029,단양소백산중학교,충청북도 단양군 영춘면 장발선돌길 14,중학교,충청북도,0,0,M10,충청북도교육청,8111045,충청북도단양교육지원청,충청북도 단양군 영춘면 장발선돌길 14,(영춘면),043-423-9621,school.cbe.go.kr/sobaeksan-m,남여공학,,20170301,20240616,중학교,20170301,공립,본교,운영,충청북도 단양군 영춘면 장발리 215-1,37.0849862,128.4238915
B000010010,단양중학교,충청북도 단양군 단양읍 도전9길 12,중학교,충청북도,0,0,M10,충청북도교육청,8111007,충청북도단양교육지원청,충청북도 단양군 단양읍 도전9길 12,/ 단양중학교 (단양읍),043-422-2280,https://school.cbe.go.kr/danyang-m/,남여공학,일반계,19450501,20230615,중학교,19450501,공립,본교,운영,충청북도 단양군 단양읍 도전리 222,36.98022231,128.3668703
B000030815,단재고등학교,충청북도 청주시 상당구 가덕면 계산은행로 12,각종학교(고),충청북도,0,0,M10,충청북도교육청,8000550,충청북도교육청,충청북도 청주시 상당구 가덕면 계산은행로 12,"(가덕면, 가덕중학교)",043-000-0000,http://,남여공학,해당없음,20250501,20250323,각종학교(고),20250301,공립,본교,운영,충청북도 청주시 상당구 가덕면 수곡리 255,36.56288516,127.5611581
B000025798,대금고등학교,충청북도 음성군 금왕읍 신내로 507,고등학교,충청북도,0,0,M10,충청북도교육청,8000431,충청북도교육청,충청북도 음성군 금왕읍 신내로 507,/ 대금고등학교 (금왕읍),043-750-5505,http://school.cbe.go.kr/daegeum-h,남여공학,일반계,20140301,20230615,고등학교,20140301,공립,본교,운영,충청북도 음성군 금왕읍 본대리 267-4,36.98184963,127.5279252
B000011573,대성여자상업고등학교,충청북도 청주시 상당구 대성로 220,고등학교,충청북도,0,0,M10,충청북도교육청,8000135,충청북도교육청,충청북도 청주시 상당구 대성로 220,(수동),043-253-7422,http://school.cbe.go.kr/cds-h/M01,여,전문계,19600319,20230615,고등학교,19600319,사립,본교,운영,충청북도 청주시 상당구 수동 414-1,36.645357,127.492313
B000009918,대성여자중학교,충청북도 청주시 상당구 대성로 208,중학교,충청북도,0,0,M10,충청북도교육청,8011152,충청북도청주교육지원청,충청북도 청주시 상당구 대성로 208,/ 대성여자중학교 (수동),043-255-4251,http://210.106.100.174/dsg-m/M01/,여,일반계,19590409,20230615,중학교,19590310,사립,본교,운영,충청북도 청주시 상당구 수동 398-1,36.64433671,127.4923634
B000009920,대성중학교,충청북도 청주시 흥덕구 사운로 342,중학교,충청북도,0,0,M10,충청북도교육청,8011153,충청북도청주교육지원청,충청북도 청주시 흥덕구 사운로 342,(신봉동),043-262-5873,http://www.cjdaesung.ms.kr/,남여공학,일반계,19510901,20230615,중학교,19510901,사립,본교,운영,충청북도 청주시 흥덕구 신봉동 171-1,36.6580328,127.4691294
B000010006,대소중학교,충청북도 음성군 대소면 대동로869번길 15,중학교,충청북도,0,0,M10,충청북도교육청,8101007,충청북도음성교육지원청,충청북도 음성군 대소면 대동로869번길 15,/ 대소중학교 (대소면),043-881-7063,http://school.cbe.go.kr/daeso-m/M01,남여공학,일반계,19741227,20230615,중학교,19741227,공립,본교,운영,충청북도 음성군 대소면 삼정리 613-7,36.9626896,127.4898499
B000009943,대제중학교,충청북도 제천시 청전대로1길 29,중학교,충청북도,0,0,M10,충청북도교육청,8031006,충청북도제천교육지원청,충청북도 제천시 청전대로1길 29,(청전동/대제중학교),043-643-7282,https://school.cbe.go.kr/daeje-m,남,일반계,19570417,20230615,중학교,19570417,사립,본교,운영,충청북도 제천시 청전동 526-22,37.14662759,128.2004685
B000009986,덕산중학교,충청북도 진천군 덕산읍 몽촌2길 19,중학교,충청북도,0,0,M10,충청북도교육청,8081005,충청북도진천교육지원청,충청북도 진천군 덕산읍 몽촌2길 19,(덕산읍/ 덕산중학교),043-536-4281,school.cbe.go.kr/jcds-m,남여공학,일반계,19550925,20230615,중학교,19550925,공립,본교,운영,충청북도 진천군 덕산읍 용몽리 566-1,36.90726011,127.5104128
B000023040,동성고등학교,충청북도 음성군 맹동면 대하로 315,고등학교,충청북도,0,0,M10,충청북도교육청,8000530,충청북도교육청,충청북도 음성군 맹동면 대하로 315,/ . (맹동면),043-927-1933,https://school.cbe.go.kr/ds-h/,남여공학,일반계,20230501,20230615,고등학교,20230301,공립,본교,운영,충청북도 음성군 맹동면 동성리 232,36.91468315,127.5459919
B000023042,동성중학교,충청북도 음성군 학예로 32 ,중학교,충청북도,0,0,M10,충청북도교육청,8101070,충청북도음성교육지원청,충청북도 음성군 학예로 32 ,/ (맹동면),043-750-5000,http://school.cbe.go.kr/dongseong-m/,남여공학,,20140925,20230615,중학교,20140301,공립,본교,운영,충청북도 음성군 맹동면 동성리 449,36.91228989,127.5428781
B000012888,매괴고등학교,충북 음성군 감곡면 매괴길 10,고등학교,충청북도,0,0,M10,충청북도교육청,8000183,충청북도교육청,충북 음성군 감곡면 매괴길 10,/ 매괴고등학교 ,043-881-3188,http://school.cbe.go.kr/maegoe-h/M01,남여공학,일반계,19540726,20230615,고등학교,19540726,사립,본교,운영,충청북도 음성군 감곡면 왕장리 498-1,37.12067594,127.6406222
B000010008,매괴여자중학교,충청북도 음성군 감곡면 매괴길 10,중학교,충청북도,0,0,M10,충청북도교육청,8101012,충청북도음성교육지원청,충청북도 음성군 감곡면 매괴길 10,/ 매괴여자중학교 (감곡면),043-881-3190,http://school.cbe.go.kr/maegoe-m,여,일반계,19660311,20230615,중학교,19660311,사립,본교,운영,충청북도 음성군 감곡면 왕장리 498-1,37.12067594,127.6406558
B000010011,매포중학교,충청북도 단양군 매포읍 평동1로 13,중학교,충청북도,0,0,M10,충청북도교육청,8111008,충청북도단양교육지원청,충청북도 단양군 매포읍 평동1로 13,/ 매포중학교 (매포읍),043-422-3811,http://school.cbe.go.kr/maepo-m,남여공학,일반계,19691118,20230615,중학교,19691118,공립,본교,운영,충청북도 단양군 매포읍 평동리 118,37.03007021,128.3066264
A_8000532,목도나루학교,충청북도 괴산군 불정면 한불로청덕1길 50-15,각종학교(고),충청북도,0,0,M10,충청북도교육청,8000532,충청북도교육청,충청북도 괴산군 불정면 한불로청덕1길 50-15,(불정면/ 목도고등학교),043-760-7782,http://school.cbe.go.kr/mokdonaru-h,남여공학,,20230301,20230615,각종학교(고),20230301,공립,,,,36.8714018,127.8514343
B000010003,무극중학교,충청북도 음성군 금왕읍 응천서길27번길 37,중학교,충청북도,0,0,M10,충청북도교육청,8101008,충청북도음성교육지원청,충청북도 음성군 금왕읍 응천서길27번길 37,/ 무극중학교 (금왕읍),043-877-0912,http://www.mugeuk.ms.kr,남여공학,일반계,19460709,20260315,중학교,19460709,공립,본교,운영,충청북도 음성군 금왕읍 무극리 23-2,36.98959289,127.5920361
B000009956,문의중학교,충청북도 청주시 상당구 문의면 대청호반로 832,중학교,충청북도,0,0,M10,충청북도교육청,8011325,충청북도청주교육지원청,충청북도 청주시 상당구 문의면 대청호반로 832,(문의면),043-297-7702,http://www.munui.ms.kr,남여공학,일반계,19511105,20230615,중학교,19511105,공립,본교,운영,충청북도 청주시 상당구 문의면 미천리 108-2,36.51585586,127.5011211
B000009958,미원중학교,충청북도 청주시 상당구 미원면 단재로 2494,중학교,충청북도,0,0,M10,충청북도교육청,8011326,충청북도청주교육지원청,충청북도 청주시 상당구 미원면 단재로 2494,(미원면),043-298-1322,http://school.cbe.go.kr/miwon-m,남여공학,일반계,19530507,20230615,중학교,19530323,공립,본교,운영,충청북도 청주시 상당구 미원면 미원리 281-3,36.6362374,127.6612932
B000009949,백운중학교,충청북도 제천시 백운면 평동로 67,중학교,충청북도,0,0,M10,충청북도교육청,8031007,충청북도제천교육지원청,충청북도 제천시 백운면 평동로 67,/ 백운중학교 (백운면),043-652-6388,https://school.cbe.go.kr/baekun-m,남여공학,일반계,19541010,20230615,중학교,19540514,공립,본교,운영,충청북도 제천시 백운면 평동리 570,37.14280559,128.0168918
B000009966,보덕중학교,충청북도 보은군 탄부면 삼승탄부로 843-21,중학교,충청북도,0,0,M10,충청북도교육청,8051005,충청북도보은교육지원청,충청북도 보은군 탄부면 삼승탄부로 843-21,(탄부면/ 보덕중학교),043-542-7782,http://school.cbe.go.kr/boduck-m,남여공학,일반계,19530323,20260315,중학교,19530323,공립,본교,운영,충청북도 보은군 탄부면 하장리 27-1,36.4365257,127.8058779
B000012878,보은고등학교,충청북도 보은군 보은읍 보은로 17,고등학교,충청북도,0,0,M10,충청북도교육청,8000085,충청북도교육청,충청북도 보은군 보은읍 보은로 17,/ 보은고등학교 (보은읍),043-540-6622,school.cbe.go.kr/boeun-h,남여공학,일반계,19760306,20230705,고등학교,19760306,사립,본교,운영,충청북도 보은군 보은읍 죽전리 61,36.47530948,127.7205512
B000012877,보은여자고등학교,충청북도 보은군 보은읍 보은로 223,고등학교,충청북도,0,0,M10,충청북도교육청,8000046,충청북도교육청,충청북도 보은군 보은읍 보은로 223,(보은읍/ 보은여자중고등학교),043-542-3978,http://school.cbe.go.kr/boeung-h,여,일반계,19610527,20230615,고등학교,19610527,공립,본교,운영,충청북도 보은군 보은읍 교사리 116-2,36.49472013,127.7161033
B000009964,보은여자중학교,충청북도 보은군 보은읍 보은로,중학교,충청북도,0,0,M10,충청북도교육청,8051006,충청북도보은교육지원청,충청북도 보은군 보은읍 보은로,/ 223 ,043-540-2800,http://school.cbe.go.kr/boeung-m,여,일반계,19610615,20230615,중학교,19610527,공립,본교,운영,충청북도 보은군 보은읍 교사리 116-2,36.49472013,127.7161033
B000009963,보은중학교,충청북도 보은군 보은읍 뱃들로 55-23,중학교,충청북도,0,0,M10,충청북도교육청,8051007,충청북도보은교육지원청,충청북도 보은군 보은읍 뱃들로 55-23,(보은읍/보은중학교),043-544-2615,http://school.cbe.go.kr/boeun-m,남,일반계,19510831,20230615,중학교,19510831,공립,본교,운영,충청북도 보은군 보은읍 이평리 30-1,36.4858868,127.7273959
B000009911,복대중학교,충청북도 청주시 흥덕구 짐대로 30,중학교,충청북도,0,0,M10,충청북도교육청,8011013,충청북도청주교육지원청,충청북도 청주시 흥덕구 짐대로 30,(복대동),043-236-3563,http://school.cbe.go.kr/bokdae-m,남여공학,일반계,19990401,20230615,중학교,19990401,공립,본교,운영,충청북도 청주시 흥덕구 복대동 2608,36.63383868,127.4264097
B000012855,봉명고등학교,충청북도 청주시 흥덕구 월명로220번길 19,고등학교,충청북도,0,0,M10,충청북도교육청,8000212,충청북도교육청,충청북도 청주시 흥덕구 월명로220번길 19,(봉명동),043-299-0100,http://school.cbe.go.kr/cbm-h/M01,남여공학,일반계,20070301,20230615,고등학교,20070301,공립,본교,운영,충청북도 청주시 흥덕구 봉명동 2448,36.6552174,127.4552181
B000009912,봉명중학교,충청북도 청주시 흥덕구 백봉로224번길 59,중학교,충청북도,0,0,M10,충청북도교육청,8011014,충청북도청주교육지원청,충청북도 청주시 흥덕구 백봉로224번길 59,(봉명동),043-267-7782,http://school.cbe.go.kr/bongmyeong-m,남여공학,일반계,19861024,20230615,중학교,19861024,공립,본교,운영,충청북도 청주시 흥덕구 봉명동 1305,36.6468051,127.4604183
B000009944,봉양중학교,충청북도 제천시 봉양읍 앞산로 39,중학교,충청북도,0,0,M10,충청북도교육청,8031008,충청북도제천교육지원청,충청북도 제천시 봉양읍 앞산로 39,(봉양읍),043-647-7793,http://school.cbe.go.kr/bongyang-m,남여공학,일반계,19700319,20230615,중학교,19691016,공립,본교,운영,충청북도 제천시 봉양읍 장평리 864-1,37.1288687,128.1243857
B000012848,산남고등학교,충청북도 청주시 서원구 두꺼비로 7,고등학교,충청북도,0,0,M10,충청북도교육청,8000213,충청북도교육청,충청북도 청주시 서원구 두꺼비로 7,(산남동/ 산남고등학교),043-715-6300,http://school.cbe.go.kr/sannam-h,여,일반계,20070510,20230615,고등학교,20070301,공립,본교,운영,충청북도 청주시 서원구 산남동 1082,36.60858732,127.4697341
B000009901,산남중학교,충청북도 청주시 서원구 산남로 98,중학교,충청북도,0,0,M10,충청북도교육청,8011015,충청북도청주교육지원청,충청북도 청주시 서원구 산남로 98,(산남동),043-291-8151,http://school.cbe.go.kr/sn-m ,남여공학,일반계,20070421,20230615,중학교,20070209,공립,본교,운영,충청북도 청주시 서원구 산남동 672,36.61149337,127.4633929
B000009932,산척중학교,충청북도 충주시 산척면 천등박달로 134,중학교,충청북도,0,0,M10,충청북도교육청,8021008,충청북도충주교육지원청,충청북도 충주시 산척면 천등박달로 134,(산척면/ 산척초등학교),043-853-6209,https://school.cbe.go.kr/sancheok-e,남여공학,일반계,19710309,20230615,중학교,19710109,공립,본교,운영,충청북도 충주시 산척면 송강리 1282-1,37.07972783,127.9579296
B000010007,삼성중학교,충청북도 음성군 삼성면 덕호로 39,중학교,충청북도,0,0,M10,충청북도교육청,8101009,충청북도음성교육지원청,충청북도 음성군 삼성면 덕호로 39,/ 삼성중학교 (삼성면),043-878-6435,http://www.sams.ms.kr,남여공학,일반계,19550531,20230615,중학교,19550531,공립,본교,운영,충청북도 음성군 삼성면 덕정리 431-1,37.0251277,127.4997612
B000012852,상당고등학교,충청북도 청주시 상당구 월평로238번길 3-10,고등학교,충청북도,0,0,M10,충청북도교육청,8000047,충청북도교육청,충청북도 청주시 상당구 월평로238번길 3-10,(용암동),043-270-9399,http://school.cbe.go.kr/sangdang-h,남여공학,일반계,19960111,20230615,고등학교,19960111,공립,본교,운영,충청북도 청주시 상당구 용암동 2033,36.60641965,127.5086186
B000026696,새너울중학교,충청북도 영동군 황간면 황간로 162,중학교,충청북도,0,0,M10,충청북도교육청,8071052,충청북도영동교육지원청,충청북도 영동군 황간면 황간로 162,/ 새너울중학교 (황간면),043-740-0313,http://school.cbe.go.kr/saeneoul-m,남여공학,,20190504,20240818,중학교,20190301,공립,본교,운영,충청북도 영동군 황간면 신흥리 410,36.23697638,127.9030491
B000010009,생극중학교,충청북도 음성군 생극면 음성로 1672,중학교,충청북도,0,0,M10,충청북도교육청,8101013,충청북도음성교육지원청,충청북도 음성군 생극면 음성로 1672,(생극면),043-878-3481,http://school.cbe.go.kr/saenggeuk-m,남여공학,일반계,19671028,20240310,중학교,19671028,사립,본교,운영,충청북도 음성군 생극면 신양리 492,37.03708115,127.6051369
B000030399,생명중학교,충청북도 청주시 청원구 오창읍 중부로 772,중학교,충청북도,0,0,M10,충청북도교육청,8011373,충청북도청주교육지원청,충청북도 청주시 청원구 오창읍 중부로 772,", 생명중학교 (오창읍)",043-215-5394,http://school.cbe.go.kr/saengmyeong-e,남여공학,,20210301,20230615,중학교,20210301,공립,본교,운영,충청북도 청주시 청원구 오창읍 양청리 810-9,36.71214657,127.4385489
B000009905,서경중학교,충청북도 청주시 흥덕구 가경로 41,중학교,충청북도,0,0,M10,충청북도교육청,8011016,충청북도청주교육지원청,충청북도 청주시 흥덕구 가경로 41,(가경동/ 서경중학교),043-236-9172,http://school.cbe.go.kr/seogyeong-m,남여공학,해당없음,20030301,20230615,중학교,20030301,공립,본교,운영,충청북도 청주시 흥덕구 가경동 1583,36.61909886,127.4412818
B000012853,서원고등학교,충청북도 청주시 흥덕구 가경로 49,고등학교,충청북도,0,0,M10,충청북도교육청,8000199,충청북도교육청,충청북도 청주시 흥덕구 가경로 49,(가경동/서원고등학교),043-904-0171,http://school.cbe.go.kr/seowongo-h,남여공학,일반계,20030301,20230615,고등학교,20030301,공립,본교,운영,충청북도 청주시 흥덕구 가경동 1580,36.62008178,127.4410388
B000009904,서원중학교,충청북도 청주시 흥덕구 가경로189번길 61,중학교,충청북도,0,0,M10,충청북도교육청,8011017,충청북도청주교육지원청,충청북도 청주시 흥덕구 가경로189번길 61,(가경동/서원중학교),043-231-3105,http://school.cbe.go.kr/cjseowon-m,남여공학,일반계,19860305,20250316,중학교,19851130,공립,본교,운영,충청북도 청주시 흥덕구 가경동 486-3,36.63107402,127.4335017
B000023265,서전고등학교,충청북도 진천군 덕산읍 대하로 47,고등학교,충청북도,0,0,M10,충청북도교육청,8000376,충청북도교육청,충청북도 진천군 덕산읍 대하로 47,(덕산읍/ 서전고등학교),043-537-8737,http://school.cbe.go.kr/seojeon-h,남여공학,일반계,20170301,20230615,고등학교,20170301,공립,본교,운영,충청북도 진천군 덕산읍 두촌리 2744,36.89948149,127.5259529
B000023945,서전중학교,충청북도 진천군 덕산읍 예지로 42,중학교,충청북도,0,0,M10,충청북도교육청,8081049,충청북도진천교육지원청,충청북도 진천군 덕산읍 예지로 42,(덕산읍/ 서전중학교),043-537-8229,http://school.cbe.go.kr/seojeon-m,남여공학,,20170301,20230615,중학교,20170301,공립,본교,운영,충청북도 진천군 덕산읍 두촌리 2497,36.90416004,127.5299979
B000009906,서현중학교,충청북도 청주시 흥덕구 서현중로 10,중학교,충청북도,0,0,M10,충청북도교육청,8011130,충청북도청주교육지원청,충청북도 청주시 흥덕구 서현중로 10,(가경동/ 서현중학교),043-270-6540,http://school.cbe.go.kr/good-m/,남여공학,,20090501,20230615,중학교,20090213,공립,본교,운영,충청북도 청주시 흥덕구 가경동 2066,36.61989101,127.4313028
B000009903,성화중학교,충청북도 청주시 서원구 신성화로 20,중학교,충청북도,0,0,M10,충청북도교육청,8011116,충청북도청주교육지원청,충청북도 청주시 서원구 신성화로 20,(성화동/성화중학교),82-043-283-2097,http://www.seonghwa.ms.kr,남여공학,해당없음,20070301,20230615,중학교,20080301,공립,본교,운영,충청북도 청주시 서원구 성화동 615,36.61741372,127.459426
B000012858,세광고등학교,충청북도 청주시 서원구 2순환로 1572,고등학교,충청북도,0,0,M10,충청북도교육청,8000086,충청북도교육청,충청북도 청주시 서원구 2순환로 1572,(미평동/ 세광고등학교),043-230-1900,http://school.cbe.go.kr/skhs-h/,남,일반계,19530401,20230615,고등학교,19530401,사립,본교,운영,충청북도 청주시 서원구 미평동 349,36.6032833,127.4529213
B000009915,세광중학교,충청북도 청주시 서원구 2순환로 1574,중학교,충청북도,0,0,M10,충청북도교육청,8011154,충청북도청주교육지원청,충청북도 청주시 서원구 2순환로 1574,(미평동),043-714-1500,http://school.cbe.go.kr/sekwang-m,남,일반계,19490915,20230615,중학교,19490727,사립,본교,운영,충청북도 청주시 서원구 미평동 349,36.60287611,127.4547348
B000012872,세명고등학교,충청북도 제천시 세명로 88,고등학교,충청북도,0,0,M10,충청북도교육청,8000087,충청북도교육청,충청북도 제천시 세명로 88,(신월동/ 세명고등학교),043-643-5717,http://semyung.hs.kr,남여공학,일반계,19871117,20230615,고등학교,19871117,사립,본교,운영,충청북도 제천시 신월동 566,37.18313024,128.1977907
B000009965,속리산중학교,충청북도 보은군 삼승면 능월1길 11,중학교,충청북도,0,0,M10,충청북도교육청,8051045,충청북도보은교육지원청,충청북도 보은군 삼승면 능월1길 11,(삼승면),043-542-7201,http://school.cbe.go.kr/songnisan-m,남여공학,일반계,19700320,20230615,중학교,19691014,공립,본교,운영,충청북도 보은군 삼승면 내망리 653,36.39305285,127.7362
B000023868,솔강중학교,충청북도 청주시 흥덕구 오송읍 오송생명8로 95,중학교,충청북도,0,0,M10,충청북도교육청,8011390,충청북도청주교육지원청,충청북도 청주시 흥덕구 오송읍 오송생명8로 95,",",043-715-7602,https://school.cbe.go.kr/solgang-m,남여공학,,20250301,20230615,중학교,20250301,공립,본교,운영,충청북도 청주시 흥덕구 오송읍 봉산리 1518,36.6176537,127.3107457
B000009907,솔밭중학교,충청북도 청주시 흥덕구 진재로103번길 15,중학교,충청북도,0,0,M10,충청북도교육청,8011145,충청북도청주교육지원청,충청북도 청주시 흥덕구 진재로103번길 15,(복대동/솔밭중학교),043-280-5510,http://school.cbe.go.kr/solbat-m,남여공학,,20100301,20230615,중학교,20100301,공립,본교,운영,충청북도 청주시 흥덕구 복대동 515-6,36.64021621,127.42913
B000009991,송면중학교,충청북도 괴산군 청천면 문장로 2915,중학교,충청북도,0,0,M10,충청북도교육청,8092010,충청북도괴산증평교육지원청,충청북도 괴산군 청천면 문장로 2915,/ 송면중학교 (청천면),043-833-8307,http://school.cbe.go.kr/songmyeon-m,남여공학,일반계,19710109,20230615,중학교,19710408,공립,본교,운영,충청북도 괴산군 청천면 이평리 191,36.65954414,127.8736127
B000009908,송절중학교,충청북도 청주시 흥덕구 송절로 81,중학교,충청북도,0,0,M10,충청북도교육청,8011028,충청북도청주교육지원청,충청북도 청주시 흥덕구 송절로 81,(송절동),043-267-9274,http://school.cbe.go.kr/sjj-m/M01,남여공학,해당없음,20070917,20230615,중학교,20070301,공립,본교,운영,충청북도 청주시 흥덕구 송절동 122-6,36.65940789,127.4580939
B000009945,송학중학교,충청북도 제천시 송학면 송학로5길 7,중학교,충청북도,0,0,M10,충청북도교육청,8031009,충청북도제천교육지원청,충청북도 제천시 송학면 송학로5길 7,/ 송학중학교 (송학면),043-642-7589,school.cbe.go.kr/songhak-m/M01/,남여공학,일반계,19710109,20230615,중학교,19710109,공립,본교,운영,충청북도 제천시 송학면 시곡리 1100-2,37.18823072,128.2651767
B000009914,수곡중학교,충청북도 청주시 서원구 수곡로 15,중학교,충청북도,0,0,M10,충청북도교육청,8011039,충청북도청주교육지원청,충청북도 청주시 서원구 수곡로 15,(수곡동),043-291-0234,http://school.cbe.go.kr/sugok-m/M01,남여공학,일반계,19960301,20230615,중학교,19960301,공립,본교,운영,충청북도 청주시 서원구 수곡동 1003,36.61430614,127.4741591
B000009947,수산중학교,충청북도 제천시 수산면 지곡로 12,중학교,충청북도,0,0,M10,충청북도교육청,8031010,충청북도제천교육지원청,충청북도 제천시 수산면 지곡로 12,(수산면),043-648-5489,http://school.cbe.go.kr/soosan-e,남여공학,일반계,19610316,20230615,중학교,19610316,공립,본교,운영,충청북도 제천시 수산면 수산리 349,36.93623131,128.1882506
B000009936,수안보중학교,충북 충주시 수안보면 관동길 18,중학교,충청북도,0,0,M10,충청북도교육청,8021009,충청북도충주교육지원청,충북 충주시 수안보면 관동길 18,/ 수안보중학교 (수안보면/수안보중학교),043-846-5100,school.cbe.go.kr/suanbo-m,남여공학,일반계,19541001,20230615,중학교,19541001,공립,본교,운영,충청북도 충주시 수안보면 온천리 51,36.84625645,127.9975031
A_8000155,숭덕학교,충청북도 충주시 충원대로 490,특수학교,충청북도,0,0,M10,충청북도교육청,8000155,충청북도교육청,충청북도 충주시 충원대로 490,/ 숭덕학교 (봉방동),043-852-6943,http://school.cbe.go.kr/sungdeok-s/M01,남여공학,일반계,19821101,20230615,특수학교,19821101,사립,,,,36.9717219,127.9091676
B000009934,신니중학교,충청북도 충주시 신니면 신의수청길 149,중학교,충청북도,0,0,M10,충청북도교육청,8021010,충청북도충주교육지원청,충청북도 충주시 신니면 신의수청길 149,(신니면/신니중학교),043-852-3073/3074,http://school.cbe.go.kr/sinni-m,남여공학,일반계,19770629,20230615,중학교,19770629,공립,본교,운영,충청북도 충주시 신니면 신청리 산16-1,37.00250511,127.7406411
B000009937,신명중학교,충청북도 충주시 엄정면 동막강현길 377,중학교,충청북도,0,0,M10,충청북도교육청,8021011,충청북도충주교육지원청,충청북도 충주시 엄정면 동막강현길 377,"(엄정면, 신명중학교,충원고등학교)",043-852-1524,shinmyong.ms.kr,남여공학,일반계,19520417,20230615,중학교,19511220,사립,본교,운영,충청북도 충주시 엄정면 용산리 387-1,37.08806988,127.910885
B000009980,심천중학교,충청북도 영동군 심천면 초강로 143,중학교,충청북도,0,0,M10,충청북도교육청,8071010,충청북도영동교육지원청,충청북도 영동군 심천면 초강로 143,(심천면/심천중학교),043-742-6082,http://school.cbe.go.kr/shimcheon-m,남여공학,일반계,19641212,20230615,중학교,19641212,사립,본교,운영,충청북도 영동군 심천면 초강리 378,36.22008398,127.7135686
